id,label,plume_id,path,path_plume,source_x,source_y,latitude,longitude,event_time,t0_image_time,prev1_image_time,prev2_image_time,prev3_image_time,seasonal_image_time,year_image_time,path_t0,path_prev1,path_prev2,path_prev3,path_seasonal,path_year
22729,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_09_x205_y254,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_09_x205_y254/plume.tif,205,254,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_09_x205_y254/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_09_x205_y254/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_09_x205_y254/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_09_x205_y254/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_09_x205_y254/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_09_x205_y254/s2_year.tif
22730,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_10_x255_y137,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_10_x255_y137/plume.tif,255,137,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_10_x255_y137/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_10_x255_y137/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_10_x255_y137/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_10_x255_y137/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_10_x255_y137/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_10_x255_y137/s2_year.tif
22731,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_11_x286_y171,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_11_x286_y171/plume.tif,286,171,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_11_x286_y171/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_11_x286_y171/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_11_x286_y171/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_11_x286_y171/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_11_x286_y171/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_11_x286_y171/s2_year.tif
22732,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_12_x247_y168,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_12_x247_y168/plume.tif,247,168,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_12_x247_y168/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_12_x247_y168/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_12_x247_y168/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_12_x247_y168/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_12_x247_y168/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_12_x247_y168/s2_year.tif
22733,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_13_x323_y266,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_13_x323_y266/plume.tif,323,266,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_13_x323_y266/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_13_x323_y266/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_13_x323_y266/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_13_x323_y266/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_13_x323_y266/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_13_x323_y266/s2_year.tif
22734,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_14_x266_y206,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_14_x266_y206/plume.tif,266,206,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_14_x266_y206/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_14_x266_y206/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_14_x266_y206/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_14_x266_y206/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_14_x266_y206/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_14_x266_y206/s2_year.tif
22735,1,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_15_x311_y210,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/pos_15_x311_y210/plume.tif,311,210,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_15_x311_y210/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_15_x311_y210/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_15_x311_y210/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_15_x311_y210/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_15_x311_y210/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/pos_15_x311_y210/s2_year.tif
22736,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_00_x153_y141,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_00_x153_y141/plume.tif,153,141,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_00_x153_y141/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_00_x153_y141/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_00_x153_y141/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_00_x153_y141/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_00_x153_y141/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_00_x153_y141/s2_year.tif
22737,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_01_x120_y357,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_01_x120_y357/plume.tif,120,357,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_01_x120_y357/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_01_x120_y357/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_01_x120_y357/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_01_x120_y357/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_01_x120_y357/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_01_x120_y357/s2_year.tif
22738,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_02_x233_y326,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_02_x233_y326/plume.tif,233,326,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_02_x233_y326/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_02_x233_y326/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_02_x233_y326/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_02_x233_y326/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_02_x233_y326/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_02_x233_y326/s2_year.tif
22739,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_03_x154_y349,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_03_x154_y349/plume.tif,154,349,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_03_x154_y349/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_03_x154_y349/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_03_x154_y349/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_03_x154_y349/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_03_x154_y349/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_03_x154_y349/s2_year.tif
22740,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_04_x227_y304,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_04_x227_y304/plume.tif,227,304,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_04_x227_y304/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_04_x227_y304/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_04_x227_y304/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_04_x227_y304/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_04_x227_y304/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_04_x227_y304/s2_year.tif
22741,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_05_x236_y307,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_05_x236_y307/plume.tif,236,307,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_05_x236_y307/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_05_x236_y307/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_05_x236_y307/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_05_x236_y307/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_05_x236_y307/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_05_x236_y307/s2_year.tif
22742,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_06_x290_y312,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_06_x290_y312/plume.tif,290,312,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_06_x290_y312/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_06_x290_y312/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_06_x290_y312/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_06_x290_y312/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_06_x290_y312/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_06_x290_y312/s2_year.tif
22743,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_07_x147_y313,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_07_x147_y313/plume.tif,147,313,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_07_x147_y313/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_07_x147_y313/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_07_x147_y313/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_07_x147_y313/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_07_x147_y313/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_07_x147_y313/s2_year.tif
22744,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_08_x193_y124,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_08_x193_y124/plume.tif,193,124,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_08_x193_y124/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_08_x193_y124/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_08_x193_y124/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_08_x193_y124/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_08_x193_y124/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_08_x193_y124/s2_year.tif
22745,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_09_x317_y350,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_09_x317_y350/plume.tif,317,350,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_09_x317_y350/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_09_x317_y350/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_09_x317_y350/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_09_x317_y350/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_09_x317_y350/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_09_x317_y350/s2_year.tif
22746,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_10_x367_y366,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_10_x367_y366/plume.tif,367,366,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_10_x367_y366/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_10_x367_y366/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_10_x367_y366/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_10_x367_y366/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_10_x367_y366/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_10_x367_y366/s2_year.tif
22747,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_11_x197_y314,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_11_x197_y314/plume.tif,197,314,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_11_x197_y314/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_11_x197_y314/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_11_x197_y314/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_11_x197_y314/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_11_x197_y314/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_11_x197_y314/s2_year.tif
22748,0,GAO20240415t175128p0000-E,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_12_x215_y306,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32/all/GAO20240415t175128p0000-E/neg_12_x215_y306/plume.tif,215,306,34.30071085395426,-118.79371496706716,2024-04-15T17:51:28+00,2024-04-15T18:39:19.024000Z,2024-04-12T18:29:19.024000Z,2024-04-10T18:39:21.024000Z,2024-04-07T18:29:21.024000Z,,,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_12_x215_y306/s2_0.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_12_x215_y306/s2_prev1.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_12_x215_y306/s2_prev2.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_12_x215_y306/s2_prev3.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_12_x215_y306/s2_seasonal.tif,/mnt/engg-niulab/yuyao/final_crop/s2_6time_32_to_224/all/GAO20240415t175128p0000-E/neg_12_x215_y306/s2_year.tif
