label,category,image_path,id
1,1,13852/s2.tif,13852
0,0,91471/s2.tif,91471
1,1,80016/s2.tif,80016
1,1,101089/s2.tif,101089
0,0,67633/s2.tif,67633
0,0,52787/s2.tif,52787
1,1,9048/s2.tif,9048
0,0,33028/s2.tif,33028
0,0,101693/s2.tif,101693
1,1,6892/s2.tif,6892
1,1,23123/s2.tif,23123
0,0,75789/s2.tif,75789
0,0,31335/s2.tif,31335
1,1,46104/s2.tif,46104
1,1,41591/s2.tif,41591
0,0,76284/s2.tif,76284
0,0,89389/s2.tif,89389
0,0,90751/s2.tif,90751
0,0,13107/s2.tif,13107
0,0,79374/s2.tif,79374
1,1,64755/s2.tif,64755
1,1,51488/s2.tif,51488
0,0,98713/s2.tif,98713
1,1,77351/s2.tif,77351
0,0,18648/s2.tif,18648
0,0,77178/s2.tif,77178
0,0,22519/s2.tif,22519
0,0,51101/s2.tif,51101
0,0,8877/s2.tif,8877
1,1,91028/s2.tif,91028
0,0,83090/s2.tif,83090
1,1,59639/s2.tif,59639
1,1,83529/s2.tif,83529
1,1,70169/s2.tif,70169
1,1,99599/s2.tif,99599
0,0,106741/s2.tif,106741
0,0,57633/s2.tif,57633
0,0,58709/s2.tif,58709
1,1,61240/s2.tif,61240
1,1,87540/s2.tif,87540
0,0,65072/s2.tif,65072
1,1,62884/s2.tif,62884
0,0,75856/s2.tif,75856
0,0,98980/s2.tif,98980
1,1,85316/s2.tif,85316
1,1,46588/s2.tif,46588
0,0,61164/s2.tif,61164
0,0,37584/s2.tif,37584
1,1,98876/s2.tif,98876
0,0,57121/s2.tif,57121
1,1,62601/s2.tif,62601
0,0,72251/s2.tif,72251
1,1,95356/s2.tif,95356
0,0,41183/s2.tif,41183
0,0,92089/s2.tif,92089
0,0,24364/s2.tif,24364
1,1,80652/s2.tif,80652
1,1,11693/s2.tif,11693
1,1,4094/s2.tif,4094
1,1,84272/s2.tif,84272
0,0,66012/s2.tif,66012
1,1,98539/s2.tif,98539
0,0,62159/s2.tif,62159
1,1,6030/s2.tif,6030
1,1,35380/s2.tif,35380
1,1,4983/s2.tif,4983
0,0,44423/s2.tif,44423
1,1,28276/s2.tif,28276
0,0,26016/s2.tif,26016
1,1,85476/s2.tif,85476
1,1,90745/s2.tif,90745
1,1,54860/s2.tif,54860
1,1,50386/s2.tif,50386
0,0,105238/s2.tif,105238
1,1,100986/s2.tif,100986
0,0,73597/s2.tif,73597
0,0,31156/s2.tif,31156
1,1,85469/s2.tif,85469
0,0,21956/s2.tif,21956
0,0,50113/s2.tif,50113
0,0,5588/s2.tif,5588
0,0,71862/s2.tif,71862
1,1,98042/s2.tif,98042
0,0,62489/s2.tif,62489
0,0,49210/s2.tif,49210
0,0,32015/s2.tif,32015
1,1,59142/s2.tif,59142
1,1,47147/s2.tif,47147
0,0,73620/s2.tif,73620
0,0,17162/s2.tif,17162
0,0,103835/s2.tif,103835
1,1,62905/s2.tif,62905
0,0,58937/s2.tif,58937
1,1,67203/s2.tif,67203
0,0,7223/s2.tif,7223
0,0,46317/s2.tif,46317
1,1,79431/s2.tif,79431
0,0,47335/s2.tif,47335
1,1,69898/s2.tif,69898
1,1,29731/s2.tif,29731
0,0,64319/s2.tif,64319
1,1,96090/s2.tif,96090
0,0,53896/s2.tif,53896
1,1,94183/s2.tif,94183
1,1,14800/s2.tif,14800
0,0,22773/s2.tif,22773
1,1,26161/s2.tif,26161
0,0,72482/s2.tif,72482
1,1,2498/s2.tif,2498
1,1,67170/s2.tif,67170
1,1,84270/s2.tif,84270
0,0,69063/s2.tif,69063
1,1,58883/s2.tif,58883
1,1,79736/s2.tif,79736
1,1,35588/s2.tif,35588
1,1,6849/s2.tif,6849
1,1,78787/s2.tif,78787
1,1,20445/s2.tif,20445
1,1,20617/s2.tif,20617
1,1,65550/s2.tif,65550
1,1,81821/s2.tif,81821
0,0,62252/s2.tif,62252
1,1,48840/s2.tif,48840
0,0,10643/s2.tif,10643
0,0,55053/s2.tif,55053
1,1,79588/s2.tif,79588
0,0,72445/s2.tif,72445
0,0,33258/s2.tif,33258
0,0,37726/s2.tif,37726
1,1,2832/s2.tif,2832
0,0,64351/s2.tif,64351
1,1,97822/s2.tif,97822
0,0,13797/s2.tif,13797
1,1,43771/s2.tif,43771
0,0,104411/s2.tif,104411
1,1,93903/s2.tif,93903
0,0,68221/s2.tif,68221
0,0,55990/s2.tif,55990
1,1,11462/s2.tif,11462
1,1,45355/s2.tif,45355
0,0,78264/s2.tif,78264
1,1,35133/s2.tif,35133
1,1,104111/s2.tif,104111
1,1,91789/s2.tif,91789
0,0,80496/s2.tif,80496
1,1,42686/s2.tif,42686
0,0,38741/s2.tif,38741
1,1,7065/s2.tif,7065
1,1,14527/s2.tif,14527
1,1,828/s2.tif,828
0,0,62441/s2.tif,62441
0,0,3366/s2.tif,3366
1,1,89373/s2.tif,89373
0,0,77726/s2.tif,77726
1,1,92965/s2.tif,92965
0,0,73106/s2.tif,73106
1,1,75391/s2.tif,75391
0,0,68214/s2.tif,68214
1,1,83838/s2.tif,83838
0,0,46321/s2.tif,46321
0,0,46899/s2.tif,46899
0,0,49425/s2.tif,49425
0,0,45689/s2.tif,45689
0,0,24001/s2.tif,24001
1,1,58052/s2.tif,58052
1,1,95595/s2.tif,95595
0,0,81503/s2.tif,81503
1,1,107300/s2.tif,107300
0,0,3416/s2.tif,3416
0,0,29919/s2.tif,29919
0,0,28915/s2.tif,28915
1,1,76668/s2.tif,76668
1,1,45048/s2.tif,45048
0,0,54783/s2.tif,54783
0,0,5626/s2.tif,5626
1,1,102482/s2.tif,102482
1,1,19844/s2.tif,19844
1,1,47209/s2.tif,47209
1,1,16436/s2.tif,16436
1,1,48819/s2.tif,48819
0,0,61571/s2.tif,61571
0,0,39237/s2.tif,39237
0,0,90651/s2.tif,90651
1,1,17805/s2.tif,17805
1,1,16862/s2.tif,16862
0,0,26448/s2.tif,26448
1,1,8172/s2.tif,8172
1,1,29125/s2.tif,29125
0,0,4236/s2.tif,4236
1,1,81933/s2.tif,81933
1,1,32636/s2.tif,32636
1,1,41876/s2.tif,41876
0,0,54939/s2.tif,54939
0,0,59815/s2.tif,59815
0,0,101683/s2.tif,101683
0,0,3234/s2.tif,3234
0,0,14207/s2.tif,14207
0,0,95982/s2.tif,95982
1,1,73148/s2.tif,73148
0,0,30342/s2.tif,30342
0,0,23584/s2.tif,23584
1,1,80276/s2.tif,80276
1,1,40468/s2.tif,40468
1,1,106656/s2.tif,106656
1,1,50704/s2.tif,50704
1,1,38477/s2.tif,38477
1,1,22045/s2.tif,22045
0,0,21451/s2.tif,21451
0,0,40075/s2.tif,40075
0,0,99503/s2.tif,99503
0,0,47513/s2.tif,47513
1,1,79750/s2.tif,79750
0,0,106296/s2.tif,106296
1,1,68870/s2.tif,68870
1,1,105709/s2.tif,105709
0,0,65800/s2.tif,65800
1,1,50705/s2.tif,50705
0,0,67049/s2.tif,67049
1,1,48545/s2.tif,48545
1,1,59878/s2.tif,59878
0,0,8974/s2.tif,8974
0,0,53930/s2.tif,53930
0,0,68413/s2.tif,68413
1,1,56454/s2.tif,56454
1,1,36733/s2.tif,36733
0,0,59272/s2.tif,59272
1,1,82071/s2.tif,82071
0,0,57627/s2.tif,57627
1,1,67701/s2.tif,67701
1,1,83293/s2.tif,83293
1,1,49682/s2.tif,49682
0,0,9623/s2.tif,9623
1,1,63799/s2.tif,63799
1,1,39915/s2.tif,39915
1,1,79439/s2.tif,79439
0,0,63037/s2.tif,63037
1,1,13912/s2.tif,13912
0,0,78188/s2.tif,78188
1,1,3306/s2.tif,3306
1,1,12599/s2.tif,12599
1,1,8944/s2.tif,8944
1,1,16925/s2.tif,16925
1,1,38184/s2.tif,38184
1,1,95229/s2.tif,95229
0,0,4754/s2.tif,4754
1,1,62738/s2.tif,62738
1,1,101303/s2.tif,101303
1,1,88537/s2.tif,88537
0,0,32273/s2.tif,32273
0,0,6626/s2.tif,6626
0,0,41086/s2.tif,41086
1,1,76493/s2.tif,76493
0,0,22149/s2.tif,22149
1,1,87083/s2.tif,87083
0,0,6657/s2.tif,6657
1,1,27902/s2.tif,27902
0,0,8268/s2.tif,8268
0,0,21878/s2.tif,21878
0,0,83057/s2.tif,83057
0,0,31472/s2.tif,31472
0,0,71945/s2.tif,71945
1,1,24432/s2.tif,24432
0,0,68482/s2.tif,68482
0,0,75487/s2.tif,75487
1,1,82233/s2.tif,82233
1,1,41288/s2.tif,41288
0,0,98381/s2.tif,98381
1,1,80834/s2.tif,80834
0,0,25145/s2.tif,25145
1,1,597/s2.tif,597
0,0,85749/s2.tif,85749
0,0,8299/s2.tif,8299
1,1,101077/s2.tif,101077
0,0,18655/s2.tif,18655
0,0,5939/s2.tif,5939
1,1,27736/s2.tif,27736
1,1,29956/s2.tif,29956
0,0,60251/s2.tif,60251
1,1,48762/s2.tif,48762
0,0,12824/s2.tif,12824
0,0,49251/s2.tif,49251
0,0,22641/s2.tif,22641
1,1,57222/s2.tif,57222
0,0,20280/s2.tif,20280
1,1,10381/s2.tif,10381
1,1,48270/s2.tif,48270
1,1,19577/s2.tif,19577
0,0,68358/s2.tif,68358
0,0,50633/s2.tif,50633
0,0,63665/s2.tif,63665
1,1,28905/s2.tif,28905
1,1,92738/s2.tif,92738
1,1,9528/s2.tif,9528
0,0,8364/s2.tif,8364
1,1,63200/s2.tif,63200
1,1,80824/s2.tif,80824
1,1,60602/s2.tif,60602
0,0,68366/s2.tif,68366
0,0,60304/s2.tif,60304
1,1,9853/s2.tif,9853
0,0,82634/s2.tif,82634
0,0,94637/s2.tif,94637
0,0,85308/s2.tif,85308
1,1,94812/s2.tif,94812
0,0,12259/s2.tif,12259
1,1,50334/s2.tif,50334
0,0,68609/s2.tif,68609
1,1,27665/s2.tif,27665
1,1,78308/s2.tif,78308
0,0,16173/s2.tif,16173
0,0,48146/s2.tif,48146
0,0,94609/s2.tif,94609
0,0,15632/s2.tif,15632
1,1,51462/s2.tif,51462
0,0,26287/s2.tif,26287
1,1,70019/s2.tif,70019
0,0,25728/s2.tif,25728
1,1,19131/s2.tif,19131
0,0,24027/s2.tif,24027
0,0,15159/s2.tif,15159
1,1,90467/s2.tif,90467
1,1,57723/s2.tif,57723
1,1,37477/s2.tif,37477
1,1,55009/s2.tif,55009
1,1,67760/s2.tif,67760
1,1,41823/s2.tif,41823
0,0,38437/s2.tif,38437
0,0,76570/s2.tif,76570
0,0,6753/s2.tif,6753
1,1,99477/s2.tif,99477
0,0,67924/s2.tif,67924
0,0,91497/s2.tif,91497
1,1,70218/s2.tif,70218
1,1,15068/s2.tif,15068
0,0,3948/s2.tif,3948
0,0,1601/s2.tif,1601
0,0,4054/s2.tif,4054
0,0,22201/s2.tif,22201
0,0,72465/s2.tif,72465
1,1,87879/s2.tif,87879
1,1,15795/s2.tif,15795
1,1,13376/s2.tif,13376
0,0,33292/s2.tif,33292
0,0,92806/s2.tif,92806
1,1,71358/s2.tif,71358
0,0,96856/s2.tif,96856
1,1,35607/s2.tif,35607
0,0,106041/s2.tif,106041
1,1,86394/s2.tif,86394
0,0,103618/s2.tif,103618
0,0,2914/s2.tif,2914
1,1,48279/s2.tif,48279
1,1,66999/s2.tif,66999
0,0,46488/s2.tif,46488
1,1,18555/s2.tif,18555
0,0,71490/s2.tif,71490
1,1,59459/s2.tif,59459
0,0,7832/s2.tif,7832
1,1,81960/s2.tif,81960
0,0,79187/s2.tif,79187
1,1,16956/s2.tif,16956
1,1,72351/s2.tif,72351
0,0,54863/s2.tif,54863
0,0,47395/s2.tif,47395
1,1,24491/s2.tif,24491
1,1,43137/s2.tif,43137
1,1,30239/s2.tif,30239
0,0,85889/s2.tif,85889
1,1,41755/s2.tif,41755
0,0,34949/s2.tif,34949
0,0,32462/s2.tif,32462
0,0,98416/s2.tif,98416
0,0,8637/s2.tif,8637
0,0,86599/s2.tif,86599
0,0,68168/s2.tif,68168
0,0,61140/s2.tif,61140
0,0,43699/s2.tif,43699
0,0,43632/s2.tif,43632
0,0,76613/s2.tif,76613
0,0,45661/s2.tif,45661
0,0,25249/s2.tif,25249
1,1,62310/s2.tif,62310
1,1,29734/s2.tif,29734
1,1,49606/s2.tif,49606
0,0,28389/s2.tif,28389
0,0,6272/s2.tif,6272
0,0,47020/s2.tif,47020
0,0,35172/s2.tif,35172
0,0,101050/s2.tif,101050
1,1,45859/s2.tif,45859
1,1,21746/s2.tif,21746
0,0,102210/s2.tif,102210
1,1,92414/s2.tif,92414
1,1,47735/s2.tif,47735
0,0,75733/s2.tif,75733
0,0,90643/s2.tif,90643
1,1,83161/s2.tif,83161
1,1,32095/s2.tif,32095
0,0,85252/s2.tif,85252
1,1,81678/s2.tif,81678
0,0,63983/s2.tif,63983
1,1,37580/s2.tif,37580
1,1,9868/s2.tif,9868
1,1,50077/s2.tif,50077
0,0,49796/s2.tif,49796
0,0,51621/s2.tif,51621
0,0,88953/s2.tif,88953
0,0,94664/s2.tif,94664
0,0,85685/s2.tif,85685
1,1,68919/s2.tif,68919
0,0,91196/s2.tif,91196
1,1,103128/s2.tif,103128
0,0,83091/s2.tif,83091
1,1,43202/s2.tif,43202
1,1,65655/s2.tif,65655
0,0,11653/s2.tif,11653
1,1,839/s2.tif,839
1,1,96450/s2.tif,96450
1,1,73219/s2.tif,73219
0,0,48697/s2.tif,48697
1,1,77557/s2.tif,77557
1,1,70684/s2.tif,70684
0,0,72163/s2.tif,72163
0,0,20436/s2.tif,20436
0,0,49031/s2.tif,49031
0,0,93287/s2.tif,93287
1,1,30497/s2.tif,30497
1,1,25065/s2.tif,25065
1,1,66065/s2.tif,66065
0,0,97352/s2.tif,97352
1,1,41353/s2.tif,41353
0,0,105793/s2.tif,105793
0,0,99419/s2.tif,99419
1,1,17212/s2.tif,17212
0,0,32963/s2.tif,32963
0,0,80569/s2.tif,80569
0,0,103244/s2.tif,103244
0,0,81377/s2.tif,81377
0,0,50288/s2.tif,50288
0,0,10190/s2.tif,10190
0,0,13918/s2.tif,13918
0,0,48694/s2.tif,48694
1,1,306/s2.tif,306
1,1,74231/s2.tif,74231
0,0,14095/s2.tif,14095
1,1,36660/s2.tif,36660
0,0,41538/s2.tif,41538
1,1,14200/s2.tif,14200
1,1,23955/s2.tif,23955
1,1,47950/s2.tif,47950
0,0,105735/s2.tif,105735
1,1,102615/s2.tif,102615
0,0,28688/s2.tif,28688
1,1,23714/s2.tif,23714
0,0,13652/s2.tif,13652
0,0,29819/s2.tif,29819
1,1,8030/s2.tif,8030
1,1,100632/s2.tif,100632
1,1,92107/s2.tif,92107
0,0,42968/s2.tif,42968
0,0,20896/s2.tif,20896
1,1,66039/s2.tif,66039
0,0,32236/s2.tif,32236
0,0,49148/s2.tif,49148
1,1,26327/s2.tif,26327
0,0,104196/s2.tif,104196
0,0,60894/s2.tif,60894
1,1,55847/s2.tif,55847
1,1,72870/s2.tif,72870
1,1,9582/s2.tif,9582
0,0,78675/s2.tif,78675
0,0,100624/s2.tif,100624
0,0,74480/s2.tif,74480
1,1,104321/s2.tif,104321
0,0,97821/s2.tif,97821
0,0,50215/s2.tif,50215
1,1,21444/s2.tif,21444
1,1,76766/s2.tif,76766
1,1,5324/s2.tif,5324
1,1,47971/s2.tif,47971
1,1,82362/s2.tif,82362
1,1,107234/s2.tif,107234
0,0,78360/s2.tif,78360
1,1,91664/s2.tif,91664
1,1,54543/s2.tif,54543
1,1,69876/s2.tif,69876
0,0,68774/s2.tif,68774
0,0,72852/s2.tif,72852
0,0,65237/s2.tif,65237
0,0,36144/s2.tif,36144
0,0,15010/s2.tif,15010
1,1,90154/s2.tif,90154
1,1,99567/s2.tif,99567
0,0,19516/s2.tif,19516
0,0,99261/s2.tif,99261
1,1,71625/s2.tif,71625
0,0,98062/s2.tif,98062
0,0,6455/s2.tif,6455
0,0,77624/s2.tif,77624
0,0,27593/s2.tif,27593
1,1,49605/s2.tif,49605
0,0,29568/s2.tif,29568
0,0,22704/s2.tif,22704
1,1,106185/s2.tif,106185
0,0,48904/s2.tif,48904
1,1,72627/s2.tif,72627
0,0,30654/s2.tif,30654
1,1,94974/s2.tif,94974
0,0,31202/s2.tif,31202
0,0,46181/s2.tif,46181
1,1,39319/s2.tif,39319
0,0,63543/s2.tif,63543
0,0,78823/s2.tif,78823
0,0,74546/s2.tif,74546
0,0,39421/s2.tif,39421
1,1,18022/s2.tif,18022
0,0,66010/s2.tif,66010
0,0,106486/s2.tif,106486
0,0,76214/s2.tif,76214
1,1,17736/s2.tif,17736
1,1,80311/s2.tif,80311
0,0,27106/s2.tif,27106
1,1,29387/s2.tif,29387
0,0,95250/s2.tif,95250
0,0,44921/s2.tif,44921
0,0,80120/s2.tif,80120
0,0,69856/s2.tif,69856
1,1,5866/s2.tif,5866
0,0,72570/s2.tif,72570
1,1,24688/s2.tif,24688
1,1,7072/s2.tif,7072
0,0,69364/s2.tif,69364
0,0,84420/s2.tif,84420
1,1,71589/s2.tif,71589
0,0,79648/s2.tif,79648
1,1,16180/s2.tif,16180
0,0,1792/s2.tif,1792
1,1,76925/s2.tif,76925
0,0,32632/s2.tif,32632
0,0,3457/s2.tif,3457
1,1,42820/s2.tif,42820
1,1,21431/s2.tif,21431
0,0,43414/s2.tif,43414
1,1,46405/s2.tif,46405
0,0,29024/s2.tif,29024
1,1,43789/s2.tif,43789
1,1,56933/s2.tif,56933
0,0,76888/s2.tif,76888
0,0,78525/s2.tif,78525
1,1,53774/s2.tif,53774
0,0,18124/s2.tif,18124
0,0,35784/s2.tif,35784
1,1,99977/s2.tif,99977
0,0,82820/s2.tif,82820
1,1,48831/s2.tif,48831
1,1,78553/s2.tif,78553
0,0,103574/s2.tif,103574
0,0,82050/s2.tif,82050
1,1,65651/s2.tif,65651
0,0,100773/s2.tif,100773
1,1,52373/s2.tif,52373
1,1,91865/s2.tif,91865
1,1,88505/s2.tif,88505
0,0,89567/s2.tif,89567
1,1,33996/s2.tif,33996
0,0,51151/s2.tif,51151
1,1,39110/s2.tif,39110
1,1,57367/s2.tif,57367
1,1,49933/s2.tif,49933
0,0,46231/s2.tif,46231
1,1,42922/s2.tif,42922
0,0,17613/s2.tif,17613
0,0,57885/s2.tif,57885
0,0,18935/s2.tif,18935
0,0,4527/s2.tif,4527
1,1,39566/s2.tif,39566
0,0,102183/s2.tif,102183
0,0,12476/s2.tif,12476
0,0,74926/s2.tif,74926
0,0,85552/s2.tif,85552
0,0,106135/s2.tif,106135
0,0,57906/s2.tif,57906
1,1,25927/s2.tif,25927
1,1,5605/s2.tif,5605
0,0,15726/s2.tif,15726
1,1,105671/s2.tif,105671
0,0,85032/s2.tif,85032
1,1,92912/s2.tif,92912
1,1,6919/s2.tif,6919
1,1,28571/s2.tif,28571
1,1,31334/s2.tif,31334
0,0,59469/s2.tif,59469
0,0,21941/s2.tif,21941
0,0,61953/s2.tif,61953
0,0,67398/s2.tif,67398
1,1,30141/s2.tif,30141
1,1,26969/s2.tif,26969
0,0,44591/s2.tif,44591
1,1,78171/s2.tif,78171
1,1,48677/s2.tif,48677
0,0,59896/s2.tif,59896
0,0,43284/s2.tif,43284
0,0,20506/s2.tif,20506
0,0,96333/s2.tif,96333
1,1,96067/s2.tif,96067
1,1,36409/s2.tif,36409
0,0,15264/s2.tif,15264
1,1,90296/s2.tif,90296
0,0,3123/s2.tif,3123
1,1,16899/s2.tif,16899
1,1,37224/s2.tif,37224
0,0,60046/s2.tif,60046
1,1,93444/s2.tif,93444
0,0,26249/s2.tif,26249
1,1,91018/s2.tif,91018
1,1,106415/s2.tif,106415
1,1,15865/s2.tif,15865
1,1,92203/s2.tif,92203
0,0,66252/s2.tif,66252
0,0,57957/s2.tif,57957
1,1,70510/s2.tif,70510
1,1,63369/s2.tif,63369
1,1,50115/s2.tif,50115
0,0,53580/s2.tif,53580
1,1,96068/s2.tif,96068
1,1,93259/s2.tif,93259
0,0,96757/s2.tif,96757
0,0,55787/s2.tif,55787
0,0,59419/s2.tif,59419
0,0,32976/s2.tif,32976
0,0,82850/s2.tif,82850
1,1,107218/s2.tif,107218
0,0,20315/s2.tif,20315
0,0,44406/s2.tif,44406
1,1,102596/s2.tif,102596
0,0,106994/s2.tif,106994
1,1,106039/s2.tif,106039
0,0,38277/s2.tif,38277
0,0,77195/s2.tif,77195
0,0,20314/s2.tif,20314
0,0,101885/s2.tif,101885
0,0,75236/s2.tif,75236
1,1,101021/s2.tif,101021
1,1,23455/s2.tif,23455
0,0,54501/s2.tif,54501
1,1,47478/s2.tif,47478
0,0,66329/s2.tif,66329
0,0,1301/s2.tif,1301
1,1,34542/s2.tif,34542
0,0,90123/s2.tif,90123
0,0,4169/s2.tif,4169
0,0,41261/s2.tif,41261
1,1,85364/s2.tif,85364
1,1,99619/s2.tif,99619
1,1,22929/s2.tif,22929
1,1,65559/s2.tif,65559
1,1,47069/s2.tif,47069
1,1,45621/s2.tif,45621
1,1,64940/s2.tif,64940
1,1,74213/s2.tif,74213
0,0,73824/s2.tif,73824
0,0,105774/s2.tif,105774
0,0,35469/s2.tif,35469
1,1,32554/s2.tif,32554
1,1,42264/s2.tif,42264
1,1,9283/s2.tif,9283
0,0,11502/s2.tif,11502
0,0,55516/s2.tif,55516
1,1,91062/s2.tif,91062
0,0,74176/s2.tif,74176
1,1,74765/s2.tif,74765
1,1,61566/s2.tif,61566
1,1,38276/s2.tif,38276
1,1,66992/s2.tif,66992
0,0,23988/s2.tif,23988
0,0,21327/s2.tif,21327
0,0,39395/s2.tif,39395
1,1,11515/s2.tif,11515
0,0,81065/s2.tif,81065
1,1,18970/s2.tif,18970
0,0,58334/s2.tif,58334
1,1,26367/s2.tif,26367
0,0,101613/s2.tif,101613
0,0,72092/s2.tif,72092
1,1,63310/s2.tif,63310
0,0,95787/s2.tif,95787
0,0,84192/s2.tif,84192
0,0,85729/s2.tif,85729
0,0,38982/s2.tif,38982
1,1,103671/s2.tif,103671
1,1,89377/s2.tif,89377
1,1,23872/s2.tif,23872
1,1,3026/s2.tif,3026
0,0,89484/s2.tif,89484
1,1,61497/s2.tif,61497
1,1,104558/s2.tif,104558
0,0,53664/s2.tif,53664
0,0,13306/s2.tif,13306
1,1,72588/s2.tif,72588
1,1,81422/s2.tif,81422
0,0,40027/s2.tif,40027
0,0,24876/s2.tif,24876
0,0,14471/s2.tif,14471
0,0,73758/s2.tif,73758
0,0,86210/s2.tif,86210
1,1,74597/s2.tif,74597
0,0,45935/s2.tif,45935
1,1,38841/s2.tif,38841
0,0,16480/s2.tif,16480
1,1,58381/s2.tif,58381
1,1,3062/s2.tif,3062
1,1,95951/s2.tif,95951
1,1,22067/s2.tif,22067
0,0,64148/s2.tif,64148
1,1,54504/s2.tif,54504
0,0,35998/s2.tif,35998
1,1,71868/s2.tif,71868
1,1,49685/s2.tif,49685
0,0,55507/s2.tif,55507
0,0,17893/s2.tif,17893
1,1,46167/s2.tif,46167
1,1,81382/s2.tif,81382
0,0,91684/s2.tif,91684
0,0,30076/s2.tif,30076
1,1,83992/s2.tif,83992
0,0,1215/s2.tif,1215
0,0,103853/s2.tif,103853
1,1,78606/s2.tif,78606
0,0,71330/s2.tif,71330
1,1,88533/s2.tif,88533
0,0,50542/s2.tif,50542
1,1,17138/s2.tif,17138
1,1,100582/s2.tif,100582
0,0,75260/s2.tif,75260
1,1,46043/s2.tif,46043
0,0,81994/s2.tif,81994
0,0,35530/s2.tif,35530
0,0,27249/s2.tif,27249
0,0,44659/s2.tif,44659
0,0,100235/s2.tif,100235
1,1,56913/s2.tif,56913
0,0,16143/s2.tif,16143
0,0,3150/s2.tif,3150
0,0,94408/s2.tif,94408
0,0,45312/s2.tif,45312
0,0,14452/s2.tif,14452
1,1,65331/s2.tif,65331
1,1,51563/s2.tif,51563
0,0,61072/s2.tif,61072
1,1,92304/s2.tif,92304
0,0,14028/s2.tif,14028
1,1,95144/s2.tif,95144
1,1,91569/s2.tif,91569
1,1,75194/s2.tif,75194
0,0,88442/s2.tif,88442
0,0,33335/s2.tif,33335
0,0,102146/s2.tif,102146
1,1,58156/s2.tif,58156
1,1,75387/s2.tif,75387
1,1,82741/s2.tif,82741
0,0,77773/s2.tif,77773
0,0,47607/s2.tif,47607
1,1,102629/s2.tif,102629
1,1,77510/s2.tif,77510
1,1,44447/s2.tif,44447
1,1,12884/s2.tif,12884
1,1,31348/s2.tif,31348
1,1,105620/s2.tif,105620
1,1,93500/s2.tif,93500
1,1,23351/s2.tif,23351
1,1,1939/s2.tif,1939
0,0,48905/s2.tif,48905
1,1,80811/s2.tif,80811
1,1,61054/s2.tif,61054
0,0,20521/s2.tif,20521
1,1,13169/s2.tif,13169
1,1,36430/s2.tif,36430
0,0,79623/s2.tif,79623
1,1,56710/s2.tif,56710
1,1,90811/s2.tif,90811
0,0,15736/s2.tif,15736
0,0,27948/s2.tif,27948
1,1,38853/s2.tif,38853
1,1,17449/s2.tif,17449
1,1,46076/s2.tif,46076
0,0,20465/s2.tif,20465
1,1,34827/s2.tif,34827
1,1,56653/s2.tif,56653
0,0,69023/s2.tif,69023
1,1,53134/s2.tif,53134
1,1,9231/s2.tif,9231
0,0,25247/s2.tif,25247
0,0,67383/s2.tif,67383
0,0,63112/s2.tif,63112
1,1,50423/s2.tif,50423
0,0,32972/s2.tif,32972
1,1,103903/s2.tif,103903
1,1,44313/s2.tif,44313
0,0,81568/s2.tif,81568
1,1,57480/s2.tif,57480
1,1,11534/s2.tif,11534
1,1,51477/s2.tif,51477
0,0,91680/s2.tif,91680
0,0,50635/s2.tif,50635
1,1,69196/s2.tif,69196
0,0,69555/s2.tif,69555
0,0,33318/s2.tif,33318
0,0,99980/s2.tif,99980
0,0,27304/s2.tif,27304
1,1,35958/s2.tif,35958
1,1,62614/s2.tif,62614
0,0,6431/s2.tif,6431
1,1,77403/s2.tif,77403
1,1,53512/s2.tif,53512
1,1,24411/s2.tif,24411
1,1,103258/s2.tif,103258
0,0,75554/s2.tif,75554
1,1,48842/s2.tif,48842
1,1,63757/s2.tif,63757
0,0,90292/s2.tif,90292
1,1,92892/s2.tif,92892
0,0,28723/s2.tif,28723
1,1,83579/s2.tif,83579
0,0,96484/s2.tif,96484
0,0,17194/s2.tif,17194
1,1,16157/s2.tif,16157
0,0,36285/s2.tif,36285
0,0,48072/s2.tif,48072
1,1,19354/s2.tif,19354
1,1,2735/s2.tif,2735
0,0,20313/s2.tif,20313
0,0,44034/s2.tif,44034
0,0,33464/s2.tif,33464
0,0,40666/s2.tif,40666
0,0,62287/s2.tif,62287
1,1,70450/s2.tif,70450
1,1,37013/s2.tif,37013
1,1,35600/s2.tif,35600
0,0,9952/s2.tif,9952
0,0,10784/s2.tif,10784
1,1,94257/s2.tif,94257
1,1,77830/s2.tif,77830
1,1,86683/s2.tif,86683
0,0,84215/s2.tif,84215
0,0,21560/s2.tif,21560
1,1,15618/s2.tif,15618
1,1,69377/s2.tif,69377
1,1,17998/s2.tif,17998
1,1,61498/s2.tif,61498
1,1,75049/s2.tif,75049
0,0,59445/s2.tif,59445
1,1,50138/s2.tif,50138
1,1,20172/s2.tif,20172
1,1,48853/s2.tif,48853
1,1,38572/s2.tif,38572
0,0,21082/s2.tif,21082
0,0,93295/s2.tif,93295
0,0,63335/s2.tif,63335
1,1,19012/s2.tif,19012
1,1,23068/s2.tif,23068
1,1,49293/s2.tif,49293
1,1,56935/s2.tif,56935
1,1,1987/s2.tif,1987
0,0,87372/s2.tif,87372
0,0,20898/s2.tif,20898
1,1,82754/s2.tif,82754
1,1,5997/s2.tif,5997
0,0,20833/s2.tif,20833
1,1,61590/s2.tif,61590
0,0,73044/s2.tif,73044
1,1,96096/s2.tif,96096
1,1,51927/s2.tif,51927
0,0,53656/s2.tif,53656
0,0,46688/s2.tif,46688
