plume_id,has_all6_files,has_all6_center_nonzero,zero_or_missing_timepoints
tan20250607t095523c36s4001-A,True,True,0
tan20250608t091557c58s4001-A,True,True,0
tan20250608t183612c48s4001-A,True,True,0
tan20250610t045217c12s4001-A,True,True,0
tan20250610t045217c12s4001-B,True,True,0
tan20250610t045217c12s4001-C,True,True,0
tan20250610t045217c12s4001-D,True,True,0
tan20250610t045217c12s4001-E,True,True,0
tan20250610t110425c95s4001-A,True,True,0
tan20250610t110425c95s4001-B,True,True,0
tan20250610t110425c95s4001-C,True,True,0
tan20250610t110425c95s4001-D,True,True,0
tan20250610t110425c95s4001-E,True,True,0
tan20250610t110425c95s4001-F,True,True,0
tan20250610t110425c95s4001-G,True,True,0
tan20250610t110425c95s4001-H,True,False,6
tan20250611t194304c59s4001-A,True,True,0
tan20250612t063736c58s4001-A,True,False,1
tan20250612t080918c12s4001-A,True,True,0
tan20250612t080918c12s4001-B,True,True,0
tan20250615t091743c58s4001-A,True,True,0
tan20250615t104827c58s4001-B,True,False,2
tan20250615t105053c58s4001-A,True,True,0
tan20250615t105240c95s4001-A,True,True,0
tan20250618t194406c36s4001-A,True,True,0
tan20250619t081641c58s4001-A,True,True,0
tan20250619t190517c36s4001-A,True,True,0
tan20250620t073356c58s4001-A,True,True,0
tan20250620t073356c58s4001-C,True,True,0
tan20250620t073356c58s4001-D,True,True,0
tan20250620t073356c58s4001-E,True,True,0
tan20250620t073356c58s4001-G,True,True,0
tan20250620t073356c58s4001-H,True,True,0
tan20250620t182352c47s4001-B,True,True,0
tan20250623t070323c36s4001-A,True,True,0
tan20250623t193151c25s4001-Z,True,True,0
tan20250624t075906c58s4001-A,True,True,0
tan20250624t075906c58s4001-B,True,True,0
tan20250624t075906c58s4001-C,True,True,0
tan20250628t065154c33s4001-A,True,True,0
tan20250628t191743c55s4001-A,True,False,6
tan20250629t141406c33s4001-A,True,True,0
tan20250629t141406c33s4001-C,True,True,0
tan20250630t101451c03s4001-B,True,True,0
tan20250630t114601c33s4001-A,True,True,0
tan20250630t114601c33s4001-B,True,True,0
tan20250701t075808c55s4001-A,True,False,5
tan20250701t171735c01s4001-A,True,True,0
tan20250702t071736c58s4001-A,True,True,0
tan20250702t071736c58s4001-B,True,True,0
tan20250702t071736c58s4001-C,True,True,0
tan20250702t072403c66s4001-A,True,True,0
tan20250703t063626c58s4001-A,True,True,0
tan20250703t063626c58s4001-B,True,True,0
tan20250703t063626c58s4001-C,True,True,0
tan20250704t090741c57s4001-A,True,True,0
tan20250704t090741c57s4001-B,True,False,6
tan20250705t095915c33s4001-A,True,True,0
tan20250705t095915c33s4001-B,True,True,0
tan20250705t191833c33s4001-A,True,True,0
tan20250705t191833c33s4001-B,True,True,0
tan20250705t192043c21s4001-A,True,True,0
tan20250705t192043c21s4001-C,True,True,0
tan20250706t170748c33s4001-A,True,True,0
tan20250706t170748c33s4001-B,True,True,0
tan20250707t114620c21s4001-A,True,True,0
tan20250707t114620c21s4001-B,True,True,0
tan20250707t114620c21s4001-C,True,True,0
tan20250707t114620c21s4001-E,True,True,0
tan20250707t114620c21s4001-F,True,True,0
tan20250707t114620c21s4001-G,True,True,0
tan20250707t114620c21s4001-H,True,True,0
tan20250707t114620c21s4001-I,True,True,0
tan20250708t110521c58s4001-C,True,True,0
tan20250708t110853c95s4001-A,True,True,0
tan20250708t110853c95s4001-B,True,True,0
tan20250708t110853c95s4001-C,True,True,0
tan20250708t110853c95s4001-D,True,True,0
tan20250708t110853c95s4001-E,True,True,0
tan20250708t110853c95s4001-F,True,True,0
tan20250708t110853c95s4001-G,True,True,0
tan20250708t110853c95s4001-H,True,True,0
tan20250708t110853c95s4001-I,True,True,0
tan20250708t110853c95s4001-L,True,True,0
tan20250708t110853c95s4001-M,True,True,0
tan20250708t110853c95s4001-N,True,True,0
tan20250709t085527c89s4001-A,True,False,4
tan20250709t085527c89s4001-B,True,False,3
tan20250709t085527c89s4001-C,True,False,4
tan20250709t181548c58s4001-A,True,True,0
tan20250709t181548c58s4001-B,True,True,0
tan20250709t181548c58s4001-C,True,True,0
tan20250709t181548c58s4001-D,True,True,0
tan20250709t181548c58s4001-E,True,True,0
tan20250709t181548c58s4001-F,True,True,0
tan20250709t181548c58s4001-G,True,True,0
tan20250709t181548c58s4001-H,True,True,0
tan20250709t181548c58s4001-I,True,True,0
tan20250709t181548c58s4001-J,True,True,0
tan20250709t181548c58s4001-K,True,True,0
tan20250709t181548c58s4001-L,True,True,0
tan20250709t181548c58s4001-M,True,False,4
tan20250709t194517c33s4001-A,True,False,2
tan20250710t144351c33s4001-A,True,True,0
tan20250710t144351c33s4001-B,True,True,0
tan20250711t195836c33s4001-B,True,True,0
tan20250711t195836c33s4001-C,True,True,0
tan20250712t005651c64s4001-A,True,True,0
tan20250712t034820c55s4001-A,True,True,0
tan20250712t034820c55s4001-AA,True,True,0
tan20250712t034820c55s4001-AB,True,True,0
tan20250712t034820c55s4001-AC,True,True,0
tan20250712t034820c55s4001-AE,True,True,0
tan20250712t034820c55s4001-AH,True,True,0
tan20250712t034820c55s4001-AJ,True,True,0
tan20250712t034820c55s4001-AK,True,True,0
tan20250712t034820c55s4001-AL,True,True,0
tan20250712t034820c55s4001-AM,True,True,0
tan20250712t034820c55s4001-AN,True,True,0
tan20250712t034820c55s4001-B,True,True,0
tan20250712t034820c55s4001-C,True,True,0
tan20250712t034820c55s4001-D,True,True,0
tan20250712t034820c55s4001-E,True,True,0
tan20250712t034820c55s4001-F,True,True,0
tan20250712t034820c55s4001-G,True,True,0
tan20250712t034820c55s4001-H,True,True,0
tan20250712t034820c55s4001-J,True,True,0
tan20250712t034820c55s4001-M,True,True,0
tan20250712t034820c55s4001-N,True,True,0
tan20250712t034820c55s4001-O,True,True,0
tan20250712t034820c55s4001-P,True,True,0
tan20250712t034820c55s4001-S,True,True,0
tan20250712t034820c55s4001-T,True,True,0
tan20250712t034820c55s4001-U,True,True,0
tan20250712t034820c55s4001-V,True,True,0
tan20250712t034820c55s4001-W,True,True,0
tan20250712t034820c55s4001-Y,True,True,0
tan20250712t034820c55s4001-Z,True,True,0
tan20250712t081841c58s4001-A,True,True,0
tan20250712t191954c55s4001-A,True,True,0
tan20250712t192140c21s4001-A,True,False,1
tan20250712t192140c21s4001-C,True,False,1
tan20250712t192140c21s4001-D,True,False,1
tan20250712t192140c21s4001-G,True,True,0
tan20250713t092337c55s4001-A,True,True,0
tan20250713t092337c55s4001-B,True,True,0
tan20250713t092337c55s4001-C,True,True,0
tan20250713t092337c55s4001-D,True,True,0
tan20250714t070736c46s4001-B,True,False,1
tan20250714t070736c46s4001-C,True,False,1
tan20250714t133252c55s4001-A,True,True,0
tan20250717t081132c58s4001-A,True,True,0
tan20250717t081416c33s4001-A,True,True,0
tan20250717t081416c33s4001-C,True,True,0
tan20250717t081416c33s4001-D,True,True,0
tan20250717t112044c33s4001-A,True,False,6
tan20250717t112044c33s4001-B,True,True,0
tan20250717t112044c33s4001-C,True,True,0
tan20250717t112044c33s4001-D,True,True,0
tan20250717t112044c33s4001-E,True,False,6
tan20250718t055952c52s4001-A,True,True,0
tan20250718t055952c52s4001-B,True,True,0
tan20250718t140421c33s4001-A,True,True,0
tan20250718t140421c33s4001-B,True,True,0
tan20250718t140421c33s4001-D,True,True,0
tan20250718t140421c33s4001-G,True,True,0
tan20250718t140421c33s4001-H,True,True,0
tan20250721t151730c71s4001-A,True,True,0
tan20250723t085612c40s4001-A,True,True,0
tan20250723t085612c40s4001-B,True,True,0
tan20250723t085612c40s4001-C,True,True,0
tan20250723t085612c40s4001-D,True,True,0
tan20250723t085612c40s4001-E,True,True,0
tan20250723t085612c40s4001-G,True,False,5
tan20250723t085612c40s4001-H,True,True,0
tan20250723t085612c40s4001-I,True,True,0
tan20250723t085612c40s4001-J,True,True,0
tan20250723t085612c40s4001-K,True,True,0
tan20250723t120334c33s4001-A,True,True,0
tan20250724t094730c33s4001-A,True,False,5
tan20250725t055844c55s4001-A,True,True,0
tan20250725t055844c55s4001-B,True,True,0
tan20250725t055844c55s4001-C,True,True,0
tan20250725t055844c55s4001-D,True,True,0
tan20250725t055844c55s4001-E,True,True,0
tan20250725t055844c55s4001-F,True,False,5
tan20250725t055844c55s4001-H,True,True,0
tan20250725t055844c55s4001-I,True,True,0
tan20250725t055844c55s4001-K,True,False,5
tan20250725t055844c55s4001-L,True,False,5
tan20250725t060053c55s4001-A,True,True,0
tan20250725t182856c28s4001-A,True,True,0
tan20250727t105623c33s4001-A,True,True,0
tan20250727t105831c94s4001-A,True,True,0
tan20250728t193637c99s4001-A,True,True,0
tan20250728t193637c99s4001-C,True,True,0
tan20250728t193637c99s4001-D,True,True,0
tan20250729t080117c58s4001-A,True,False,2
tan20250729t080259c55s4001-A,True,True,0
tan20250729t080259c55s4001-AA,True,True,0
tan20250729t080259c55s4001-AB,True,True,0
tan20250729t080259c55s4001-AC,True,True,0
tan20250729t080259c55s4001-AD,True,True,0
tan20250729t080259c55s4001-AE,True,True,0
tan20250729t080259c55s4001-AF,True,True,0
tan20250729t080259c55s4001-AG,True,True,0
tan20250729t080259c55s4001-AH,True,True,0
tan20250729t080259c55s4001-AI,True,True,0
tan20250729t080259c55s4001-AJ,True,True,0
tan20250729t080259c55s4001-AK,True,True,0
tan20250729t080259c55s4001-AM,True,True,0
tan20250729t080259c55s4001-AN,True,True,0
tan20250729t080259c55s4001-AO,True,True,0
tan20250729t080259c55s4001-AP,True,True,0
tan20250729t080259c55s4001-B,True,True,0
tan20250729t080259c55s4001-C,True,True,0
tan20250729t080259c55s4001-D,True,True,0
tan20250729t080259c55s4001-E,True,True,0
tan20250729t080259c55s4001-F,True,True,0
tan20250729t080259c55s4001-G,True,True,0
tan20250729t080259c55s4001-H,True,True,0
tan20250729t080259c55s4001-I,True,True,0
tan20250729t080259c55s4001-J,True,True,0
tan20250729t080259c55s4001-K,True,True,0
tan20250729t080259c55s4001-L,True,True,0
tan20250729t080259c55s4001-M,True,True,0
tan20250729t080259c55s4001-N,True,True,0
tan20250729t080259c55s4001-O,True,True,0
tan20250729t080259c55s4001-R,True,True,0
tan20250729t080259c55s4001-T,True,True,0
tan20250729t080259c55s4001-U,True,True,0
tan20250729t080259c55s4001-Z,True,True,0
tan20250729t080447c56s4001-A,True,True,0
tan20250729t080630c58s4001-A,True,True,0
tan20250729t143417c58s4001-A,True,True,0
tan20250801t091118c58s4001-A,True,True,0
tan20250801t091252c58s4001-B,True,True,0
tan20250801t091252c58s4001-C,True,True,0
tan20250801t104620c58s4001-A,True,True,0
tan20250801t104620c58s4001-B,True,False,6
tan20250801t104620c58s4001-C,True,True,0
tan20250801t104620c58s4001-D,True,True,0
tan20250801t183203c58s4001-B,True,True,0
tan20250802t192420c21s4001-A,True,True,0
tan20250802t192420c21s4001-B,True,True,0
tan20250802t192420c21s4001-C,True,True,0
tan20250803t043804c58s4001-A,True,False,4
tan20250803t075028c55s4001-A,True,True,0
tan20250803t075028c55s4001-AA,True,True,0
tan20250803t075028c55s4001-AB,True,True,0
tan20250803t075028c55s4001-B,True,True,0
tan20250803t075028c55s4001-C,True,True,0
tan20250803t075028c55s4001-D,True,True,0
tan20250803t075028c55s4001-E,True,True,0
tan20250803t075028c55s4001-F,True,True,0
tan20250803t075028c55s4001-G,True,True,0
tan20250803t075028c55s4001-H,True,True,0
tan20250803t075028c55s4001-I,True,True,0
tan20250803t075028c55s4001-J,True,True,0
tan20250803t075028c55s4001-K,True,True,0
tan20250803t075028c55s4001-L,True,True,0
tan20250803t075028c55s4001-M,True,True,0
tan20250803t075028c55s4001-N,True,True,0
tan20250803t075028c55s4001-O,True,True,0
tan20250803t075028c55s4001-P,True,True,0
tan20250803t075028c55s4001-Q,True,True,0
tan20250803t075028c55s4001-R,True,True,0
tan20250803t075028c55s4001-S,True,True,0
tan20250803t075028c55s4001-T,True,True,0
tan20250803t075028c55s4001-U,True,True,0
tan20250803t075028c55s4001-V,True,True,0
tan20250803t075028c55s4001-W,True,True,0
tan20250803t075028c55s4001-X,True,True,0
tan20250803t075028c55s4001-Z,True,True,0
tan20250804t115051c33s4001-A,True,True,0
tan20250805t080356c55s4001-A,True,True,0
tan20250805t080356c55s4001-B,True,True,0
tan20250805t080356c55s4001-C,True,True,0
tan20250805t080356c55s4001-D,True,True,0
tan20250805t080356c55s4001-G,True,True,0
tan20250805t080356c55s4001-H,True,True,0
tan20250805t080356c55s4001-I,True,True,0
tan20250805t080356c55s4001-J,True,True,0
tan20250805t080356c55s4001-K,True,True,0
tan20250806t072424c58s4001-B,True,True,0
tan20250806t072424c58s4001-D,True,True,0
tan20250806t072424c58s4001-E,True,True,0
tan20250806t072818c05s4001-A,True,True,0
tan20250806t181920c58s4001-A,True,True,0
tan20250806t181920c58s4001-B,True,True,0
tan20250806t181920c58s4001-C,True,True,0
tan20250806t181920c58s4001-D,True,True,0
tan20250806t181920c58s4001-E,True,True,0
tan20250806t181920c58s4001-F,True,True,0
tan20250806t181920c58s4001-G,True,False,3
tan20250806t181920c58s4001-H,True,False,3
tan20250806t181920c58s4001-I,True,True,0
tan20250806t181920c58s4001-J,True,True,0
tan20250807t144513c83s4001-A,True,True,0
tan20250809t192519c71s4001-A,True,True,0
tan20250810t061809c72s4001-A,True,False,6
tan20250810t075511c58s4001-A,True,True,0
tan20250810t075511c58s4001-B,True,True,0
tan20250810t075511c58s4001-C,True,True,0
tan20250810t075511c58s4001-I,True,True,0
tan20250810t142021c88s4001-A,True,True,0
tan20250810t155231c64s4001-A,True,True,0
tan20250810t171126c89s4001-A,True,True,0
tan20250811t040535c13s4001-A,True,True,0
tan20250811t040535c13s4001-AA,True,True,0
tan20250811t040535c13s4001-AB,True,True,0
tan20250811t040535c13s4001-AC,True,True,0
tan20250811t040535c13s4001-AD,True,False,4
tan20250811t040535c13s4001-AE,True,True,0
tan20250811t040535c13s4001-AF,True,True,0
tan20250811t040535c13s4001-AG,True,True,0
tan20250811t040535c13s4001-AH,True,True,0
tan20250811t040535c13s4001-AI,True,True,0
tan20250811t040535c13s4001-AJ,True,True,0
tan20250811t040535c13s4001-AK,True,True,0
tan20250811t040535c13s4001-AL,True,True,0
tan20250811t040535c13s4001-AM,True,True,0
tan20250811t040535c13s4001-AN,True,True,0
tan20250811t040535c13s4001-B,True,True,0
tan20250811t040535c13s4001-C,True,True,0
tan20250811t040535c13s4001-D,True,True,0
tan20250811t040535c13s4001-E,True,True,0
tan20250811t040535c13s4001-F,True,True,0
tan20250811t040535c13s4001-G,True,True,0
tan20250811t040535c13s4001-H,True,True,0
tan20250811t040535c13s4001-I,True,True,0
tan20250811t040535c13s4001-J,True,True,0
tan20250811t040535c13s4001-K,True,True,0
tan20250811t040535c13s4001-L,True,False,4
tan20250811t040535c13s4001-M,True,True,0
tan20250811t040535c13s4001-N,True,True,0
tan20250811t040535c13s4001-O,True,True,0
tan20250811t040535c13s4001-P,True,True,0
tan20250811t040535c13s4001-Q,True,True,0
tan20250811t040535c13s4001-R,True,True,0
tan20250811t040535c13s4001-S,True,True,0
tan20250811t040535c13s4001-T,True,True,0
tan20250811t040535c13s4001-U,True,True,0
tan20250811t040535c13s4001-V,True,True,0
tan20250811t040535c13s4001-W,True,True,0
tan20250811t040535c13s4001-X,True,False,6
tan20250811t040535c13s4001-Y,True,False,6
tan20250811t040535c13s4001-Z,True,True,0
tan20250811t163021c75s4001-B,True,True,0
tan20250811t163021c75s4001-C,True,True,0
tan20250812t075729c11s4001-B,True,False,5
tan20250812t075729c11s4001-C,True,True,0
tan20250813t182026c58s4001-A,True,True,0
tan20250813t182026c58s4001-B,True,True,0
tan20250813t182026c58s4001-C,True,True,0
tan20250813t182026c58s4001-D,True,True,0
tan20250813t182026c58s4001-F,True,True,0
tan20250813t182026c58s4001-G,True,True,0
tan20250813t182026c58s4001-H,True,True,0
tan20250813t182026c58s4001-K,True,True,0
tan20250813t182026c58s4001-L,True,True,0
tan20250813t182026c58s4001-M,True,True,0
tan20250813t182026c58s4001-N,True,True,0
tan20250814t173948c73s4001-A,True,True,0
tan20250815t104321c13s4001-A,True,True,0
tan20250816t113836c21s4001-A,True,True,0
tan20250816t114007c75s4001-A,True,False,6
tan20250816t114007c75s4001-B,True,False,6
tan20250817t092602c72s4001-A,True,True,0
tan20250817t184630c75s4001-A,True,True,0
tan20250817t184630c75s4001-B,True,True,0
tan20250820t195054c12s4001-B,True,True,0
tan20250820t195054c12s4001-C,True,True,0
tan20250820t195310c53s4001-A,True,False,1
tan20250821t112530c67s4001-A,True,False,3
tan20250821t112530c67s4001-B,True,False,2
tan20250821t112530c67s4001-C,True,True,0
tan20250822t121934c82s4001-A,True,True,0
tan20250822t140420c73s4001-A,True,True,0
tan20250822t154409c04s4001-A,True,True,0
tan20250823t100632c25s4001-A,True,True,0
tan20250823t100632c25s4001-B,True,True,0
tan20250824t092752c76s4001-A,True,False,2
tan20250824t110241c75s4001-A,True,True,0
tan20250824t110241c75s4001-B,True,True,0
tan20250825t071336c93s4001-A,True,False,6
tan20250825t071336c93s4001-B,True,False,6
tan20250825t071336c93s4001-D,True,True,0
tan20250825t151817c73s4001-A,True,True,0
tan20250825t151817c73s4001-B,True,False,5
tan20250826t143923c11s4001-A,True,True,0
tan20250826t143923c11s4001-B,True,True,0
tan20250827t120820c29s4001-A,True,True,0
tan20250827t120820c29s4001-B,True,True,0
tan20250828t081923c85s4001-A,True,False,1
tan20250829t091624c94s4001-A,True,True,0
tan20250829t170123c95s4001-A,True,True,0
tan20250829t170123c95s4001-B,True,True,0
tan20250830t114159c80s4001-A,True,True,0
tan20250831t092515c41s4001-D,True,True,0
tan20250901t084712c88s4001-A,True,False,6
tan20250901t084712c88s4001-B,True,False,6
tan20250901t090500c71s4001-A,True,True,0
tan20250901t090500c71s4001-B,True,True,0
tan20250901t090500c71s4001-C,True,True,0
tan20250901t090500c71s4001-D,True,True,0
tan20250901t090500c71s4001-G,True,True,0
tan20250901t102039c84s4001-A,True,False,4
tan20250902t080901c00s4001-A,True,True,0
tan20250902t080943c70s4001-A,True,True,0
tan20250902t094035c48s4001-A,True,False,6
tan20250903t135718c90s4001-A,True,True,0
tan20250903t135718c90s4001-B,True,True,0
tan20250903t135718c90s4001-C,True,True,0
tan20250903t135718c90s4001-D,True,True,0
tan20250904t022147c91s4001-A,True,True,0
tan20250904t064542c79s4001-A,True,True,0
tan20250904t064542c79s4001-B,True,True,0
tan20250904t064542c79s4001-C,True,True,0
tan20250906t175553c96s4001-A,True,False,5
tan20250906t192935c00s4001-A,True,True,0
tan20250906t192935c00s4001-B,True,True,0
tan20250907t094732c91s4001-A,True,True,0
tan20250907t094732c91s4001-B,True,True,0
tan20250907t142314c73s4001-A,True,True,0
tan20250907t142314c73s4001-B,True,True,0
tan20250908t085021c62s4001-A,True,True,0
tan20250908t102456c81s4001-A,True,True,0
tan20250909t080902c64s4001-A,True,False,1
tan20250909t080902c64s4001-B,True,True,0
tan20250909t080902c64s4001-C,True,False,3
tan20250909t081132c72s4001-A,True,True,0
tan20250909t081132c72s4001-B,True,True,0
tan20250909t081132c72s4001-C,True,True,0
tan20250909t081132c72s4001-D,True,True,0
tan20250909t081132c72s4001-F,True,True,0
tan20250909t081132c72s4001-G,True,True,0
tan20250909t081132c72s4001-H,True,True,0
tan20250909t081132c72s4001-I,True,True,0
tan20250909t081132c72s4001-J,True,True,0
tan20250909t172908c34s4001-A,True,True,0
tan20250909t172908c34s4001-B,True,True,0
tan20250909t190219c75s4001-A,True,True,0
tan20250910t182501c71s4001-A,True,True,0
tan20250911t064902c24s4001-A,True,True,0
tan20250913t070640c82s4001-A,True,True,0
tan20250913t085045c81s4001-A,True,True,0
tan20250913t085045c81s4001-B,True,True,0
tan20250913t085045c81s4001-C,True,True,0
tan20250913t180156c41s4001-A,True,False,2
tan20250914t142425c73s4001-A,True,True,0
tan20250914t142425c73s4001-B,True,True,0
tan20250914t171746c87s4001-A,True,True,0
tan20250914t171746c87s4001-B,True,False,5
tan20250915t115602c09s4001-A,True,True,0
tan20250915t115602c09s4001-B,True,True,0
tan20250915t115602c09s4001-C,True,True,0
tan20250915t115602c09s4001-D,True,True,0
tan20250917t090442c16s4001-A,True,False,4
tan20250917t195446c24s4001-A,True,False,5
tan20250920t101321c46s4001-A,True,True,0
tan20250922t180834c89s4001-A,True,True,0
tan20250922t180834c89s4001-B,True,True,0
tan20250922t194211c43s4001-A,True,True,0
tan20250922t194211c43s4001-B,True,True,0
tan20250922t194211c43s4001-E,True,True,0
tan20250925t082407c76s4001-A,True,True,0
tan20250925t082407c76s4001-B,True,True,0
tan20250926t074310c41s4001-A,True,False,2
tan20250926t074310c41s4001-B,True,False,2
tan20250926t183547c22s4001-B,True,True,0
tan20250926t183741c17s4001-A,True,True,0
tan20250926t183741c17s4001-C,True,True,0
tan20251002t082318c97s4001-A,True,False,5
tan20251002t082710c05s4001-A,True,True,0
tan20251002t082710c05s4001-B,True,True,0
tan20251002t082710c05s4001-C,True,True,0
tan20251002t082747c84s4001-A,True,True,0
tan20251002t113250c42s4001-A,True,True,0
tan20251002t113250c42s4001-B,True,True,0
tan20251002t113250c42s4001-E,True,True,0
tan20251002t113250c42s4001-F,True,True,0
tan20251002t113418c72s4001-A,True,True,0
tan20251003t154628c69s4001-A,True,True,0
tan20251003t170457c85s4001-A,True,True,0
tan20251003t170457c85s4001-C,True,True,0
tan20251003t170457c85s4001-D,True,True,0
tan20251006t085705c09s4001-A,True,True,0
tan20251006t085705c09s4001-B,True,True,0
tan20251007t081443c93s4001-A,True,True,0
tan20251007t081541c80s4001-A,True,True,0
tan20251007t081845c19s4001-B,True,True,0
tan20251007t144559c80s4001-A,True,False,6
tan20251008t055801c78s4001-A,True,True,0
tan20251008t153822c02s4001-C,True,True,0
tan20251009t034430c11s4001-A,True,True,0
tan20251010t073829c94s4001-A,True,False,2
tan20251010t092012c77s4001-B,True,True,0
tan20251010t092012c77s4001-C,True,True,0
tan20251010t092225c78s4001-A,True,False,1
tan20251010t092225c78s4001-B,True,False,1
tan20251010t184134c50s4001-A,True,True,0
tan20251010t184134c50s4001-B,True,True,0
tan20251011t180410c64s4001-A,True,True,0
tan20251012t075405c01s4001-A,True,False,1
tan20251012t172136c30s4001-A,True,True,0
tan20251012t172136c30s4001-D,True,True,0
tan20251012t172136c30s4001-E,True,True,0
tan20251012t172136c30s4001-F,True,True,0
tan20251012t172136c30s4001-G,True,True,0
tan20251012t172136c30s4001-H,True,True,0
tan20251012t172136c30s4001-O,True,True,0
tan20251012t172211c61s4001-A,True,True,0
tan20251013t041307c98s4001-A,True,True,0
tan20251013t041307c98s4001-B,True,True,0
tan20251013t102915c03s4001-A,True,True,0
tan20251013t120133c75s4001-A,True,True,0
tan20251014t081331c07s4001-A,True,True,0
tan20251014t081331c07s4001-D,True,True,0
tan20251014t081331c07s4001-E,True,True,0
tan20251014t081331c07s4001-F,True,True,0
tan20251014t081331c07s4001-G,True,True,0
tan20251014t081331c07s4001-H,True,True,0
tan20251014t081331c07s4001-K,True,True,0
tan20251014t081331c07s4001-L,True,False,6
tan20251014t081331c07s4001-M,True,True,0
tan20251014t081331c07s4001-O,True,True,0
tan20251014t081331c07s4001-P,True,True,0
tan20251014t081331c07s4001-S,True,True,0
tan20251014t081331c07s4001-T,True,True,0
tan20251014t081331c07s4001-U,True,True,0
tan20251014t081331c07s4001-W,True,True,0
tan20251014t081331c07s4001-X,True,True,0
tan20251014t081553c72s4001-A,True,True,0
tan20251014t081553c72s4001-B,True,True,0
tan20251014t081553c72s4001-C,True,True,0
tan20251014t112208c80s4001-A,True,False,6
tan20251014t112208c80s4001-B,True,False,6
tan20251014t112208c80s4001-C,True,False,6
tan20251015t073358c75s4001-A,True,True,0
tan20251015t073358c75s4001-B,True,True,0
tan20251015t073358c75s4001-C,True,True,0
tan20251015t073751c96s4001-A,True,True,0
tan20251015t165420c91s4001-A,True,True,0
tan20251015t165420c91s4001-B,True,True,0
tan20251015t165527c03s4001-A,True,True,0
tan20251015t165527c03s4001-B,True,True,0
tan20251015t182900c05s4001-A,True,True,0
tan20251015t182900c05s4001-B,True,True,0
tan20251015t182900c05s4001-C,True,True,0
tan20251015t182900c05s4001-D,True,True,0
tan20251015t182900c05s4001-E,True,True,0
tan20251015t182900c05s4001-G,True,True,0
tan20251015t182900c05s4001-H,True,True,0
tan20251015t182900c05s4001-I,True,True,0
tan20251015t182900c05s4001-J,True,True,0
tan20251015t182900c05s4001-K,True,True,0
tan20251015t182900c05s4001-L,True,True,0
tan20251015t182900c05s4001-N,True,True,0
tan20251016t064808c90s4001-A,True,False,5
tan20251016t081941c89s4001-A,True,False,5
tan20251016t113246c82s4001-A,True,True,0
tan20251018t053641c69s4001-A,True,True,0
tan20251018t072300c77s4001-A,True,True,0
tan20251018t193534c73s4001-A,True,True,0
tan20251019t080449c91s4001-A,True,True,0
tan20251019t080449c91s4001-K,True,True,0
tan20251019t093701c32s4001-A,True,True,0
tan20251019t185710c05s4001-A,True,True,0
tan20251020t041405c07s4001-A,True,True,0
tan20251020t041405c07s4001-B,True,True,0
tan20251020t041405c07s4001-C,True,True,0
tan20251020t041405c07s4001-D,True,True,0
tan20251020t041405c07s4001-E,True,True,0
tan20251020t041405c07s4001-F,True,True,0
tan20251020t041405c07s4001-G,True,True,0
tan20251020t041405c07s4001-H,True,True,0
tan20251020t041405c07s4001-I,True,True,0
tan20251020t041405c07s4001-J,True,True,0
tan20251020t041405c07s4001-K,True,True,0
tan20251021t112318c02s4001-A,True,True,0
tan20251022t090952c10s4001-A,True,True,0
tan20251022t103906c23s4001-B,True,True,0
tan20251022t103906c23s4001-C,True,True,0
tan20251022t103906c23s4001-E,True,True,0
tan20251022t103906c23s4001-F,True,True,0
tan20251022t103906c23s4001-G,True,True,0
tan20251022t103906c23s4001-H,True,True,0
tan20251022t183243c61s4001-A,True,True,0
tan20251022t183243c61s4001-B,True,True,0
tan20251022t183243c61s4001-C,True,True,0
tan20251022t183243c61s4001-E,True,True,0
tan20251022t183243c61s4001-F,True,True,0
tan20251023t174713c17s4001-A,True,True,0
tan20251023t174713c17s4001-B,True,True,0
tan20251023t192306c50s4001-A,True,True,0
tan20251024t061109c86s4001-A,True,True,0
tan20251024t061109c86s4001-B,True,True,0
tan20251024t061109c86s4001-C,True,True,0
tan20251024t061109c86s4001-D,True,True,0
tan20251024t061109c86s4001-E,True,True,0
tan20251024t061109c86s4001-F,True,True,0
tan20251024t061109c86s4001-G,True,True,0
tan20251024t061109c86s4001-H,True,True,0
tan20251024t061109c86s4001-I,True,True,0
tan20251024t061109c86s4001-J,True,True,0
tan20251024t061109c86s4001-K,True,True,0
tan20251024t123433c76s4001-A,True,True,0
tan20251026t080548c90s4001-A,True,True,0
tan20251026t185609c70s4001-A,True,True,0
tan20251026t185609c70s4001-B,True,False,1
tan20251027t071853c17s4001-A,True,True,0
tan20251027t071853c17s4001-B,True,True,0
tan20251027t071853c17s4001-C,True,True,0
tan20251029t200252c42s4001-B,True,True,0
tan20251029t200252c42s4001-D,True,True,0
tan20251031t171034c15s4001-A,True,True,0
tan20251101t040312c69s4001-A,True,False,5
tan20251101t040312c69s4001-B,True,True,0
tan20251101t040312c69s4001-C,True,True,0
tan20251101t040312c69s4001-D,True,False,5
tan20251101t040312c69s4001-E,True,False,6
tan20251101t040312c69s4001-F,True,False,6
tan20251101t040312c69s4001-G,True,False,6
tan20251101t040312c69s4001-H,True,False,3
tan20251101t040312c69s4001-I,True,False,5
tan20251101t040352c45s4001-A,True,False,5
tan20251101t040352c45s4001-AJ,True,False,1
tan20251101t040352c45s4001-AK,True,True,0
tan20251101t040352c45s4001-AL,True,True,0
tan20251101t040352c45s4001-AM,True,True,0
tan20251101t040352c45s4001-B,True,False,5
