id,label,plume_id,path,path_plume,source_x,source_y,latitude,longitude,event_time,t0_image_time,prev1_image_time,prev2_image_time,prev3_image_time,seasonal_image_time,year_image_time,path_t0,path_prev1,path_prev2,path_prev3,path_seasonal,path_year,event_group_id,_local_six_role_complete
403864,0,GAO20240612t204755p0000-A,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00403864,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00403864/plume.tif,37,19,33.79569776467099,-117.4606249364235,2024-06-12T20:47:55Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00403864/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00403864/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00403864/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00403864/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00403864/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00403864/l89_year.tif,GAO20240612t204755p0000,True
404212,0,GAO20240612t204755p0000-A,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00404212,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00404212/plume.tif,29,40,33.79569776467099,-117.4606249364235,2024-06-12T20:47:55Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00404212/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00404212/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00404212/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00404212/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00404212/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00404212/l89_year.tif,GAO20240612t204755p0000,True
404541,0,GAO20240612t204755p0000-A,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00404541,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00404541/plume.tif,24,29,33.79569776467099,-117.4606249364235,2024-06-12T20:47:55Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00404541/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00404541/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00404541/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00404541/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00404541/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00404541/l89_year.tif,GAO20240612t204755p0000,True
407419,0,GAO20240612t210924p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00407419,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00407419/plume.tif,36,46,33.79707660457393,-117.4614930610016,2024-06-12T21:09:24Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00407419/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00407419/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00407419/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00407419/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00407419/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00407419/l89_year.tif,GAO20240612t210924p0000,True
408055,0,GAO20240612t210924p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408055,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408055/plume.tif,3,22,33.79707660457393,-117.4614930610016,2024-06-12T21:09:24Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408055/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408055/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408055/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408055/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408055/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408055/l89_year.tif,GAO20240612t210924p0000,True
408386,0,GAO20240612t210924p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408386,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408386/plume.tif,26,40,33.79707660457393,-117.4614930610016,2024-06-12T21:09:24Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408386/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408386/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408386/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408386/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408386/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408386/l89_year.tif,GAO20240612t210924p0000,True
408437,0,GAO20240612t210924p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408437,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408437/plume.tif,35,44,33.79707660457393,-117.4614930610016,2024-06-12T21:09:24Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408437/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408437/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408437/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408437/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408437/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408437/l89_year.tif,GAO20240612t210924p0000,True
408738,0,GAO20240612t210924p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408738,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408738/plume.tif,43,24,33.79707660457393,-117.4614930610016,2024-06-12T21:09:24Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408738/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408738/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408738/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408738/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408738/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408738/l89_year.tif,GAO20240612t210924p0000,True
408756,0,GAO20240612t210924p0000-B,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408756,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00408756/plume.tif,39,11,33.79707660457393,-117.4614930610016,2024-06-12T21:09:24Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408756/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408756/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408756/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408756/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00408756/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00408756/l89_year.tif,GAO20240612t210924p0000,True
415000,0,GAO20240612t215216p0000-J,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00415000,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00415000/plume.tif,54,1,33.79532470585387,-117.4603468818484,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00415000/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00415000/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00415000/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00415000/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00415000/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00415000/l89_year.tif,GAO20240612t215216p0000,True
415488,0,GAO20240612t215216p0000-L,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00415488,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00415488/plume.tif,45,40,33.797255351443,-117.46158804282015,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00415488/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00415488/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00415488/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00415488/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00415488/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00415488/l89_year.tif,GAO20240612t215216p0000,True
416117,0,GAO20240612t215216p0000-L,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416117,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416117/plume.tif,22,22,33.797255351443,-117.46158804282015,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416117/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416117/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416117/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416117/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416117/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416117/l89_year.tif,GAO20240612t215216p0000,True
416120,0,GAO20240612t215216p0000-L,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416120,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416120/plume.tif,29,20,33.797255351443,-117.46158804282015,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416120/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416120/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416120/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416120/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416120/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416120/l89_year.tif,GAO20240612t215216p0000,True
416487,0,GAO20240612t215216p0000-L,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416487,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416487/plume.tif,0,30,33.797255351443,-117.46158804282015,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416487/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416487/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416487/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416487/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416487/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416487/l89_year.tif,GAO20240612t215216p0000,True
416795,0,GAO20240612t215216p0000-L,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416795,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00416795/plume.tif,57,3,33.797255351443,-117.46158804282015,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416795/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416795/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416795/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416795/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00416795/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00416795/l89_year.tif,GAO20240612t215216p0000,True
417133,0,GAO20240612t215216p0000-L,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00417133,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00417133/plume.tif,23,8,33.797255351443,-117.46158804282015,2024-06-12T21:52:16Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417133/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417133/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417133/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417133/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417133/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417133/l89_year.tif,GAO20240612t215216p0000,True
417625,0,GAO20240612t221405p0000-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00417625,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00417625/plume.tif,0,7,33.79637415169948,-117.46126666038737,2024-06-12T22:14:05Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417625/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417625/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417625/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417625/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417625/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417625/l89_year.tif,GAO20240612t221405p0000,True
417941,0,GAO20240612t221405p0000-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00417941,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00417941/plume.tif,19,11,33.79637415169948,-117.46126666038737,2024-06-12T22:14:05Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417941/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417941/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417941/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417941/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00417941/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00417941/l89_year.tif,GAO20240612t221405p0000,True
418285,0,GAO20240612t221405p0000-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418285,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418285/plume.tif,38,4,33.79637415169948,-117.46126666038737,2024-06-12T22:14:05Z,2024-06-13T18:21:24Z,2024-06-05T18:21:14Z,2024-06-05T18:21:14Z,2024-06-04T18:27:42Z,2024-03-09T18:22:44Z,2023-06-19T18:21:37Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418285/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418285/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418285/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418285/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418285/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418285/l89_year.tif,GAO20240612t221405p0000,True
418354,1,ang20160916t200814-A,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418354,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418354/plume.tif,250,247,36.35255952,-119.4956613,2016-09-16T20:08:14Z,2016-09-17T18:34:21Z,2016-08-16T18:34:11Z,2016-08-16T18:34:11Z,2016-07-31T18:34:08Z,2016-06-13T18:33:48Z,2015-08-30T18:33:55Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418354/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418354/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418354/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418354/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418354/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418354/l89_year.tif,ang20160916t200814,False
418359,1,ang20160916t200814-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418359,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418359/plume.tif,252,243,36.38761556,-119.3264825,2016-09-16T20:08:14Z,2016-09-17T18:34:21Z,2016-08-16T18:34:11Z,2016-08-16T18:34:11Z,2016-07-31T18:34:08Z,2016-06-13T18:33:48Z,2015-08-30T18:33:55Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418359/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418359/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418359/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418359/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418359/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418359/l89_year.tif,ang20160916t200814,False
418361,1,ang20160916t200814-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418361,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418361/plume.tif,243,243,36.38761556,-119.3264825,2016-09-16T20:08:14Z,2016-09-17T18:34:21Z,2016-08-16T18:34:11Z,2016-08-16T18:34:11Z,2016-07-31T18:34:08Z,2016-06-13T18:33:48Z,2015-08-30T18:33:55Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418361/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418361/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418361/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418361/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418361/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418361/l89_year.tif,ang20160916t200814,True
418363,1,ang20160916t200814-C,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418363,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418363/plume.tif,250,245,36.38761556,-119.3264825,2016-09-16T20:08:14Z,2016-09-17T18:34:21Z,2016-08-16T18:34:11Z,2016-08-16T18:34:11Z,2016-07-31T18:34:08Z,2016-06-13T18:33:48Z,2015-08-30T18:33:55Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418363/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418363/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418363/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418363/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418363/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418363/l89_year.tif,ang20160916t200814,False
418364,1,ang20160916t200814-A,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418364,/mnt/engg-niulab/Yuyao/preprocessed_512/L89/l89_6time_temporal_16_resized_to_224/00418364/plume.tif,244,251,36.35255952,-119.4956613,2016-09-16T20:08:14Z,2016-09-17T18:34:21Z,2016-08-16T18:34:11Z,2016-08-16T18:34:11Z,2016-07-31T18:34:08Z,2016-06-13T18:33:48Z,2015-08-30T18:33:55Z,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418364/l89_0.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418364/l89_prev1.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418364/l89_prev2.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418364/l89_prev3.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_3time/00418364/l89_seasonal.tif,/diniuvol/yuyao/methanefuse_research_20260727/cache/l89_6time_extra/00418364/l89_year.tif,ang20160916t200814,False
