plume_id,event_group_id,status,reason,physical_t0,gee_only_t0,physical_prev1,gee_only_prev1,physical_prev2,gee_only_prev2,physical_prev3,gee_only_prev3,physical_seasonal,gee_only_seasonal,physical_year,gee_only_year,physical_raw_cm_mask
GAO20210506t181508p0000-1,GAO20210506t181508p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210506t181508p0000-2,GAO20210506t181508p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210506t182124p0000-1,GAO20210506t182124p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210506t182124p0000-2,GAO20210506t182124p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210719t180314p0000-1,GAO20210719t180314p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210719t181451p0000-1,GAO20210719t181451p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210719t182607p0000-2,GAO20210719t182607p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210719t183655p0000-1,GAO20210719t183655p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210720t174343p0000-A,GAO20210720t174343p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210919t182411p0000-A,GAO20210919t182411p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210919t182411p0000-B,GAO20210919t182411p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210919t185950p0000-A,GAO20210919t185950p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210919t193818p0000-A,GAO20210919t193818p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t183238p0000-A,GAO20210922t183238p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t183238p0000-B,GAO20210922t183238p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t184257p0000-A,GAO20210922t184257p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t191126p0000-A,GAO20210922t191126p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t192226p0000-A,GAO20210922t192226p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t193155p0000-A,GAO20210922t193155p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t200529p0000-A,GAO20210922t200529p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t202824p0000-A,GAO20210922t202824p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t203935p0000-A,GAO20210922t203935p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210922t203935p0000-B,GAO20210922t203935p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t180043p0000-A,GAO20210924t180043p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t182719p0000-A,GAO20210924t182719p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t184133p0000-A,GAO20210924t184133p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t190756p0000-A,GAO20210924t190756p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t194550p0000-A,GAO20210924t194550p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t202423p0000-A,GAO20210924t202423p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t202423p0000-B,GAO20210924t202423p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210924t202423p0000-C,GAO20210924t202423p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t181518p0000-A,GAO20210927t181518p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t181518p0000-B,GAO20210927t181518p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t183644p0000-A,GAO20210927t183644p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t184012p0000-A,GAO20210927t184012p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t191105p0000-B,GAO20210927t191105p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t193230p0000-A,GAO20210927t193230p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t195308p0000-A,GAO20210927t195308p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t195308p0000-B,GAO20210927t195308p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t200410p0000-A,GAO20210927t200410p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20210927t200410p0000-B,GAO20210927t200410p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-A,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-B,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-C,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-D,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-E,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-F,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t175951p0000-G,GAO20211006t175951p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t181755p0000-C,GAO20211006t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t181755p0000-D,GAO20211006t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t181755p0000-F,GAO20211006t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-H,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-I,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-J,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-L,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-M,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-N,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-O,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t183559p0000-P,GAO20211006t183559p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t185434p0000-I,GAO20211006t185434p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t185434p0000-J,GAO20211006t185434p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t185434p0000-K,GAO20211006t185434p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211006t185434p0000-L,GAO20211006t185434p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211007t161356p0000-D,GAO20211007t161356p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t174344p0000-A,GAO20211008t174344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t174344p0000-B,GAO20211008t174344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t174344p0000-C,GAO20211008t174344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t174344p0000-D,GAO20211008t174344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t174344p0000-E,GAO20211008t174344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t174344p0000-F,GAO20211008t174344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-A,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-B,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-C,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-D,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-E,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-F,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t180032p0000-G,GAO20211008t180032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-A,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-B,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-C,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-D,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-F,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-H,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-I,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-J,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t181755p0000-K,GAO20211008t181755p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211008t183529p0000-A,GAO20211008t183529p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t174538p0000-D,GAO20211011t174538p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t174538p0000-E,GAO20211011t174538p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t174538p0000-G,GAO20211011t174538p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t174538p0000-H,GAO20211011t174538p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t174538p0000-K,GAO20211011t174538p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t175703p0000-E,GAO20211011t175703p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t182529p0000-E,GAO20211011t182529p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t182529p0000-F,GAO20211011t182529p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211011t184233p0000-A,GAO20211011t184233p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211021t172155p0000-A,GAO20211021t172155p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211021t173002p0000-A,GAO20211021t173002p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211021t173002p0000-B,GAO20211021t173002p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20211111t200421p0000-A,GAO20211111t200421p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220428t174036p0000-A,GAO20220428t174036p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220506t194111p0000-A,GAO20220506t194111p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220506t195745p0000-A,GAO20220506t195745p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220506t200303p0000-A,GAO20220506t200303p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220610t181816p0001-A,GAO20220610t181816p0001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220610t183846p0000-A,GAO20220610t183846p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220610t183846p0000-B,GAO20220610t183846p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220615t194322p0000-A,GAO20220615t194322p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t170341p0000-A,GAO20220920t170341p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t170827p0000-A,GAO20220920t170827p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t171237p0000-A,GAO20220920t171237p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t171720p0000-A,GAO20220920t171720p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t172819p0000-A,GAO20220920t172819p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t173220p0000-A,GAO20220920t173220p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t174733p0000-A,GAO20220920t174733p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220920t180142p0000-A,GAO20220920t180142p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220922t172030p0000-A,GAO20220922t172030p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t164450p0000-A,GAO20220923t164450p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t164450p0000-B,GAO20220923t164450p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t164450p0000-C,GAO20220923t164450p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t170108p0000-A,GAO20220923t170108p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t171045p0000-A,GAO20220923t171045p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t172122p0000-A,GAO20220923t172122p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t172122p0000-B,GAO20220923t172122p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t173123p0000-A,GAO20220923t173123p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t174201p0000-A,GAO20220923t174201p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t174201p0000-B,GAO20220923t174201p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t175137p0000-A,GAO20220923t175137p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t175137p0000-B,GAO20220923t175137p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t180207p0000-A,GAO20220923t180207p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220923t182706p0000-A,GAO20220923t182706p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t164641p0000-A,GAO20220928t164641p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t165119p0000-A,GAO20220928t165119p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t165807p0000-A,GAO20220928t165807p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t170324p0000-A,GAO20220928t170324p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t170821p0000-A,GAO20220928t170821p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t172257p0000-A,GAO20220928t172257p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t182922p0000-A,GAO20220928t182922p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t193622p0000-A,GAO20220928t193622p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t195023p0000-A,GAO20220928t195023p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t195526p0000-A,GAO20220928t195526p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t200357p0000-A,GAO20220928t200357p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t200357p0000-B,GAO20220928t200357p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t200806p0000-A,GAO20220928t200806p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t201225p0000-A,GAO20220928t201225p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t201225p0000-B,GAO20220928t201225p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t201644p0000-B,GAO20220928t201644p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20220928t202112p0000-A,GAO20220928t202112p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221017t184522p0000-B,GAO20221017t184522p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221017t184522p0000-C,GAO20221017t184522p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221017t185010p0000-A,GAO20221017t185010p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221020t185539p0000-A,GAO20221020t185539p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221020t190520p0000-A,GAO20221020t190520p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221020t200626p0000-A,GAO20221020t200626p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20221020t202758p0000-A,GAO20221020t202758p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t171617p0000-A,GAO20230430t171617p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t171617p0000-B,GAO20230430t171617p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t171617p0000-C,GAO20230430t171617p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t173028p0000-A,GAO20230430t173028p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t173747p0000-D,GAO20230430t173747p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t175318p0000-A,GAO20230430t175318p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t180128p0000-M,GAO20230430t180128p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t180128p0000-N,GAO20230430t180128p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t185208p0000-A,GAO20230430t185208p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t185208p0000-B,GAO20230430t185208p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t190032p0000-A,GAO20230430t190032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t190032p0000-B,GAO20230430t190032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t190032p0000-G,GAO20230430t190032p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t190702p0000-A,GAO20230430t190702p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t190702p0000-B,GAO20230430t190702p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230430t190702p0000-C,GAO20230430t190702p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230504t170652p0000-A,GAO20230504t170652p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230504t170652p0000-B,GAO20230504t170652p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230504t171112p0000-A,GAO20230504t171112p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230504t172357p0000-A,GAO20230504t172357p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230504t180217p0000-C,GAO20230504t180217p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230509t172829p0000-A,GAO20230509t172829p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230509t172829p0000-C,GAO20230509t172829p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230509t175136p0000-A,GAO20230509t175136p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230509t175834p0000-B,GAO20230509t175834p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230612t170617p0000-A,GAO20230612t170617p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t185623p0000-A,GAO20230614t185623p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t185623p0000-B,GAO20230614t185623p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t190924p0000-A,GAO20230614t190924p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t190924p0000-C,GAO20230614t190924p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t191729p0000-A,GAO20230614t191729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t191729p0000-C,GAO20230614t191729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t191729p0000-D,GAO20230614t191729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t191729p0000-E,GAO20230614t191729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t191729p0000-F,GAO20230614t191729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t191729p0000-H,GAO20230614t191729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t192749p0000-A,GAO20230614t192749p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t193553p0000-B,GAO20230614t193553p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t193553p0000-C,GAO20230614t193553p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t193553p0000-E,GAO20230614t193553p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t193553p0000-F,GAO20230614t193553p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t193553p0000-G,GAO20230614t193553p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t193553p0000-H,GAO20230614t193553p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t200443p0000-A,GAO20230614t200443p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230614t200443p0000-B,GAO20230614t200443p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230615t192609p0000-B,GAO20230615t192609p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t185940p0000-A,GAO20230616t185940p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t185940p0000-B,GAO20230616t185940p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t191224p0000-A,GAO20230616t191224p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t191224p0000-B,GAO20230616t191224p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t194749p0000-A,GAO20230616t194749p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t195321p0000-A,GAO20230616t195321p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t195919p0000-A,GAO20230616t195919p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t195919p0000-B,GAO20230616t195919p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230616t200459p0000-B,GAO20230616t200459p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230621t194657p0000-A,GAO20230621t194657p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230621t194657p0000-B,GAO20230621t194657p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t201612p0000-A,GAO20230626t201612p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t202212p0000-B,GAO20230626t202212p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t202807p0000-A,GAO20230626t202807p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t202807p0000-B,GAO20230626t202807p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t203327p0000-A,GAO20230626t203327p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204012p0000-A,GAO20230626t204012p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204557p0000-A,GAO20230626t204557p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204557p0000-B,GAO20230626t204557p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204557p0000-C,GAO20230626t204557p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204557p0000-E,GAO20230626t204557p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204557p0000-F,GAO20230626t204557p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t204557p0000-G,GAO20230626t204557p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230626t205153p0000-A,GAO20230626t205153p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230711t195220p0000-A,GAO20230711t195220p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t194729p0000-A,GAO20230713t194729p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t201929p0000-A,GAO20230713t201929p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t201929p0000-B,GAO20230713t201929p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t201929p0000-C,GAO20230713t201929p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t202354p0000-B,GAO20230713t202354p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t202354p0000-C,GAO20230713t202354p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t202354p0000-D,GAO20230713t202354p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t203344p0000-A,GAO20230713t203344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t203344p0000-B,GAO20230713t203344p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230713t205034p0000-A,GAO20230713t205034p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230715t210120p0000-A,GAO20230715t210120p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230715t210120p0000-B,GAO20230715t210120p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
GAO20230718t195144p0000-A,GAO20230718t195144p0000,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
