plume_id,event_group_id,event_time,datetime,plume_latitude,plume_longitude,plume_bounds,cohort,t0_image_time,prev1_image_time,prev2_image_time,prev3_image_time,seasonal_image_time,year_image_time,legacy_mask_path,raw_cm_mask_path,legacy_t0_512_path,cdse_t0_512_path,has_cdse_t0,gee_t0_raw_path,has_gee_t0,s2_0_std_512,legacy_prev1_512_path,cdse_prev1_512_path,has_cdse_prev1,gee_prev1_raw_path,has_gee_prev1,s2_-7_std_512,legacy_prev2_512_path,cdse_prev2_512_path,has_cdse_prev2,gee_prev2_raw_path,has_gee_prev2,s2_prev2_std_512,legacy_prev3_512_path,cdse_prev3_512_path,has_cdse_prev3,gee_prev3_raw_path,has_gee_prev3,s2_prev3_std_512,legacy_seasonal_512_path,cdse_seasonal_512_path,has_cdse_seasonal,gee_seasonal_raw_path,has_gee_seasonal,s2_-90_std_512,legacy_year_512_path,cdse_year_512_path,has_cdse_year,gee_year_raw_path,has_gee_year,s2_-360_std_512,has_required_legacy3,has_required_gee,has_required_cdse6,has_raw_cm_mask,has_legacy_mask,has_usable_mask,has_required_images,ready_for_512,original_plume_latitude,original_plume_longitude
GAO20191020t163829p0000-C,GAO20191020t163829p0000,2019-10-20T16:38:29+00:00,2019-10-20T16:38:29+00:00,31.826512935630355,-102.10681961423336,"[-102.10958216280517, 31.824185974112734, -102.10405706566155, 31.828839897147972]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:38:29+00:00,2018-10-25T16:38:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-C/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t163829p0000-C/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t163829p0000-C/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t163829p0000-C/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-C/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t163829p0000-C/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-C/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t163829p0000-C/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-C/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t163829p0000-C/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-C/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t163829p0000-C/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t163829p0000-C/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-C/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t163829p0000-C/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t163829p0000-C/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-C/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.826375,-102.10681
GAO20191020t163829p0000-D,GAO20191020t163829p0000,2019-10-20T16:38:29+00:00,2019-10-20T16:38:29+00:00,31.82681750551656,-102.11308331940009,"[-102.11584588729805, 31.82449053539731, -102.11032075150214, 31.82914447563581]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:38:29+00:00,2018-10-25T16:38:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t163829p0000-D/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t163829p0000-D/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t163829p0000-D/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t163829p0000-D/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-D/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t163829p0000-D/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-D/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t163829p0000-D/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-D/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t163829p0000-D/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-D/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t163829p0000-D/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t163829p0000-D/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-D/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t163829p0000-D/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t163829p0000-D/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t163829p0000-D/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.826343,-102.11335
GAO20191020t165717p0000-A,GAO20191020t165717p0000,2019-10-20T16:57:17+00:00,2019-10-20T16:57:17+00:00,31.859543599506615,-101.72152022204722,"[-101.72425932228778, 31.857196929583473, -101.71878112180667, 31.861890269429757]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:57:17+00:00,2018-10-25T16:57:17+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-A/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t165717p0000-A/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-A/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t165717p0000-A/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-A/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t165717p0000-A/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-A/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t165717p0000-A/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-A/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t165717p0000-A/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-A/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-A/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t165717p0000-A/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-A/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-A/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t165717p0000-A/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-A/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.8592427,-101.72182
GAO20191020t165717p0000-B,GAO20191020t165717p0000,2019-10-20T16:57:17+00:00,2019-10-20T16:57:17+00:00,31.846477722085567,-101.77127063598023,"[-101.77410463739089, 31.844070337213505, -101.76843663456957, 31.848885106957624]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:57:17+00:00,2018-10-25T16:57:17+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-B/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t165717p0000-B/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-B/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t165717p0000-B/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-B/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t165717p0000-B/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-B/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t165717p0000-B/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-B/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t165717p0000-B/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-B/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-B/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t165717p0000-B/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-B/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-B/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t165717p0000-B/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-B/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.845123,-101.77195
GAO20191020t165717p0000-C,GAO20191020t165717p0000,2019-10-20T16:57:17+00:00,2019-10-20T16:57:17+00:00,31.872713217427638,-101.63322406356195,"[-101.63598707283163, 31.870387033385104, -101.63046105429228, 31.875039401470175]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:57:17+00:00,2018-10-25T16:57:17+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-C/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t165717p0000-C/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-C/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t165717p0000-C/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-C/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t165717p0000-C/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-C/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t165717p0000-C/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-C/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t165717p0000-C/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-C/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-C/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t165717p0000-C/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-C/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-C/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t165717p0000-C/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-C/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.8720702,-101.6337
GAO20191020t165717p0000-D,GAO20191020t165717p0000,2019-10-20T16:57:17+00:00,2019-10-20T16:57:17+00:00,31.83985584257886,-102.13972299407125,"[-102.14248605927457, 31.837508547047157, -102.13695992886792, 31.842203138110563]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:57:17+00:00,2018-10-25T16:57:17+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-D/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t165717p0000-D/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-D/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t165717p0000-D/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-D/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t165717p0000-D/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-D/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t165717p0000-D/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-D/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t165717p0000-D/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-D/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-D/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t165717p0000-D/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-D/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-D/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t165717p0000-D/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-D/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.8394815,-102.14006
GAO20191020t165717p0000-E,GAO20191020t165717p0000,2019-10-20T16:57:17+00:00,2019-10-20T16:57:17+00:00,31.844387122816315,-102.03372667617248,"[-102.03648963399309, 31.84206026731742, -102.03096371835187, 31.846713978315208]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:57:17+00:00,2018-10-25T16:57:17+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-E/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t165717p0000-E/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-E/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t165717p0000-E/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-E/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t165717p0000-E/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-E/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t165717p0000-E/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-E/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t165717p0000-E/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-E/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-E/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t165717p0000-E/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-E/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-E/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t165717p0000-E/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-E/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.8439625,-102.03459
GAO20191020t165717p0000-F,GAO20191020t165717p0000,2019-10-20T16:57:17+00:00,2019-10-20T16:57:17+00:00,31.847117483456465,-102.01648931366708,"[-102.01968113297622, 31.844426397355473, -102.01329749435796, 31.849808569557457]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T16:57:17+00:00,2018-10-25T16:57:17+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t165717p0000-F/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t165717p0000-F/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-F/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t165717p0000-F/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-F/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t165717p0000-F/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-F/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t165717p0000-F/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-F/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t165717p0000-F/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-F/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-F/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t165717p0000-F/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-F/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t165717p0000-F/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t165717p0000-F/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t165717p0000-F/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.846346,-102.01765
GAO20191020t171158p0000-A,GAO20191020t171158p0000,2019-10-20T17:11:58+00:00,2019-10-20T17:11:58+00:00,31.88088028172264,-101.34098713886186,"[-101.34374980172912, 31.87853437212684, -101.33822447599461, 31.88322619131844]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T17:11:58+00:00,2018-10-25T17:11:58+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-A/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t171158p0000-A/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t171158p0000-A/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t171158p0000-A/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-A/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t171158p0000-A/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-A/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t171158p0000-A/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-A/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t171158p0000-A/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-A/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t171158p0000-A/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t171158p0000-A/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-A/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t171158p0000-A/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t171158p0000-A/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-A/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.8803317,-101.34136
GAO20191020t171158p0000-B,GAO20191020t171158p0000,2019-10-20T17:11:58+00:00,2019-10-20T17:11:58+00:00,31.872444683269897,-101.6330681207794,"[-101.63580743465461, 31.870098158781122, -101.63032880690419, 31.87479120775867]",legacy_existing3_plus_gee_prev123,2019-10-20T17:35:08+00:00,,,,2019-07-22T17:11:58+00:00,2018-10-25T17:11:58+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20191020t171158p0000-B/resized_512x512.tif,/mnt/engg-niulab/yuyao/sensors_raw_data/CM/GAO20191020t171158p0000-B/plume.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t171158p0000-B/s2_0_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/t0/GAO20191020t171158p0000-B/s2_0.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-B/s2_0_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev1/GAO20191020t171158p0000-B/s2_prev1.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-B/s2_-7_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev2/GAO20191020t171158p0000-B/s2_prev2.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-B/s2_prev2_std_512.tif,,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20191020t171158p0000-B/s2_prev3.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-B/s2_prev3_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t171158p0000-B/s2_-90_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/seasonal/GAO20191020t171158p0000-B/s2_seasonal.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-B/s2_-90_std_512.tif,/mnt/engg-niulab/yuyao/preprocessed_512/S2/GAO20191020t171158p0000-B/s2_-360_std_512.tif,,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20191020t171158p0000-B/s2_year.tif,0,/mnt/engg-niulab/yuyao/preprocessed_512/S2_6time_legacy_exact/GAO20191020t171158p0000-B/s2_-360_std_512.tif,1,0,1,1,1,1,0,0,31.872175,-101.63379
